id,screen_name,text,polarity
879533596075229185,@EJECUTIVOORO,"RT @la_cabilla: #LaCabillaPartiendola ""El chavismo no es un “gobierno malo” sino un gobierno del mal"" @APIntegra… ",0
879533601246912512,@PauletteCMR,No que descubrieran al mismísimo @malditoguayaco para emocionarse. 😪😪😪😪 https://t.co/R4c2Vj9SYT,1
879533602417127424,@eliqueen4,RT @EnkiVzla: RT renanfco26: Así se encuentra el Barrio San José en #Maracay Manifestantes instalan barricadas Rechazan gobierno… https://t…,1
879533603000078337,@chef_cesar_1981,La nueva propuesta de casa Cesar .. Tutano al horno... #otavalo #yoamootavalo #imbabura #ecuador… https://t.co/HfQB390tV0,1
879533602966573056,@Thairyb,"RT @NTN24ve: MINUTO A MINUTO | @MariaCorinaYA informa de ataque de la Policía de Aragua a urbanización San Isidro, Maracay… ",0
879533604237430788,@yam2168,"RT @ObservadBinario: ¡Ay, Dios, cómo odio no equivocarme en esto!... No se duerman... Esto parece desencdenarse... https://t.co/9Hu8PzGyVT",0
879533605248274432,@Ven_Cuba,Venezuela – ¡VAGINICIDIO! Opositoras planean dejar sin sexo a sus maridos para “tumbar” al gobierno… https://t.co/andKhUjbgA,0
879533606762422272,@morelese1,"El_Universal_Mx: El director de la Policía Nacional de España, Ignacio Cosidó Gutiérrez, reconoció el esfuerzo del… https://t.co/k8Ew7D2Hte",0
879533610944126976,@margag70,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533611720077312,@esparragosa1,RT @NoticiasVenezue: Rodríguez Torres presentará pruebas que demuestran vínculos del Gobierno con narcotráfico https://t.co/rqMKPyCHZF http…,1
879533612164673536,@alabanzaajesus,RT @andreschola: #26Jun La gente en José Félix Ribas protesta por incumpliento en la entrega de bolsas Clap. Otro guiso de este gobierno.,1
879533611946586112,@Roswallrprieto,RT @EnkiVzla: RT renanfco26: Así se encuentra el Barrio San José en #Maracay Manifestantes instalan barricadas Rechazan gobierno… https://t…,1
879533613913657344,@nahdezda,RT @AlbertoRT51: URGENTE | 9:00pm- Así se encuentra el Barrio San José en #Maracay: Manifestantes instalan barricadas: Rechazan gobi… ,1
879533613964021760,@XabierCosco,"Y al gobierno no le va a ir nada bien con la constituyente, no se puede imponer a la fuerza Al paso q van les queda… https://t.co/vFTjvAuJ89",0
879533615666876417,@JavierArtiles,RT @eleonorabruzual: Ya el Trancazo de hoy muestra su contundencia... Es bueno que los diputados de la @AsambleaVE apuren el gobierno de tr…,1
879533618879746048,@anamvaldes2,"RT @oleajeperpetuo: En las #Elecciones2017 de Octubre, 
¿vas a apoyar al gobierno #neoliberal de Macri para que siga gobernando para los ri…",1
879533619458584579,@Boina49,RT @NoticiasVenezue: Rodríguez Torres presentará pruebas que demuestran vínculos del Gobierno con narcotráfico https://t.co/rqMKPyCHZF http…,1
879533620255391745,@JLCarrero,RT @Javierito321: Los que detestan las trancas seguro no se quejan de la tranca que tiene el gobierno al desarrollo del país ¡ESA SI ES UNA…,0
879533620565692416,@armandovuelo,RT @r3dmx: El informe #GobiernoEspía contiene varios hechos que son irrefutables por el gobierno federal: https://t.co/WLwYoZaLlM,1
879533620997881856,@romi_ariadna,RT @GFranco8: @damifrascarelli Renovó su contrato con #River de Ecuador hasta 2020! El Uruguayo tuvo una gran campaña a base de b… ,1
879533621564104704,@DalenhiTriant,"RT @aceloruiz: Gobierno espía, gobierno cómplice de los corruptos. https://t.co/N7E21L3YZr",0
879533622897913856,@AnaFlorRaucci,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533622855970816,@ajramirez22,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533621954191371,@Chichi47266791,"@DaniloMedina, El equipo ciudad segura Apollando la gestión de gobierno del presidente medina https://t.co/KSE5GHBbt5",1
879533622944047104,@andresequi,"RT @franciscoendara: Todo el mundo lo sabe 😂
Parece que es un secreto a voces en Ecuador. https://t.co/e8oOJBv2u0",0
879533623208292353,@GranSabana6,Esos actos del Gobierno buscan restarle legitimidad y fuerza a las protestas pacificas que han sido exitosas. @FreddyGuevaraC @hcapriles,1
879533623329927169,@CesarMendoza76,"RT @elcitizen: Cual es el gobierno de América Latina q asesina, reprime y encarcela a estudiantes. Censura y persigue a periodistas? Maduro…",0
879533627171852288,@NadjaJTC,"RT @elcitizen: Quién iba a pensar q un supuesto gobierno de izquierda iba a terminar como gorilas, reprimiendo y con las alforjas repletas…",0
879533627327074305,@lolimonsal,"RT @Proctologo: Duélale a quien le duela, Aquí hay que deshacerse de los políticos inútiles tanto del gobierno como de oposición.",0
879533627893272576,@montmaty_,RT @DarvinsonRojas: Gobierno botó Bs. 2.058.925.000 para evitar protestas en autopista Francisco Fajardo https://t.co/UGvKZj4za1 https://t.…,1
879533629080305665,@GonzlezMedalit,RT @noticias_tvperu: EN VIVO| Congreso: grupo que evalúa remoción del #contralor Alarcón sesiona de manera reservada ►… ,1
879533629965250561,@navasaveledo,RT @renanfco26: Así se encuentra el Barrio San José en #Maracay Manifestantes instalan barricadas Rechazan gobierno d Maduro #26Jun https:/…,1
879533630191697920,@beto_juan,"QUE VENALES SON EN RADIO  MITRE, TIRAN BOSTA SIN FRENO, ESTÁN CONTRA EL GOBIERNO, NO OBJETIVOS, CANCELAMOS, ESTÁN INVENTANDO",0
879533630850256896,@wguaido,RT @DiarioTalCual: EL QUE NO AGARRA CONSEJO... Parlasur insta al Gobierno a respetar los DDHH de los venezolanos… ,1
879533630686670853,@Jacquelinedixit,@otrosuaM Jajaja pendejo.,1
879533630372163584,@78952cc87b10464,RT @CiudadCCS: Pueblo mapuche de Chile expresa su solidaridad con el Gobierno Bolivariano https://t.co/wEcmiuTwbP,1
879533630799974400,@kroketas,"RT @elcroqueton: #TodaVidaVale, Las ONGS, decimos Alto a la cacería de perros, Gobierno de Toluca, asuman su responsabilidad,… ",0
879533631240364034,@carmenjully,"RT @PableOstos: Los jóvenes emprendieron una caminata desde Ciudad #Bolívar,hasta #Caracas (640Km). Informa @diarioelvistazo que ya… ",1
879533631575818240,@NiaCango,"La felicidad está dentro de uno, no a lado de nadie 💃🏼💃🏼 #PowerGirl",1
879533631894675456,@venegastoro,"RT @marcelorojas: 🏴 Chile 🇨🇱 debiera estar de luto, el gobierno y la presidenta no dieron el ancho, y hoy se declara fallecidos a dos… ",1
879533632712355840,@EdithMtzG,"Congratulo al Gobierno de Paraguay por defender la Vida y la Familia ¡Sigamos firmes como ejemplo para toda América!
https://t.co/PaG48mJFih",1
879533634348339200,@OMAIRAG,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533635459837953,@IDDANNERCK,RT @ECUAGOL: 4.- #Top5ErcoTire (FOTO) Frascarelli renueva con River Ecuador https://t.co/DaXREjlSfd https://t.co/cPMiLS5OBe,1
879533635979943936,@kike230,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533637712138241,@Caroxever,"RT @NTN24ve: MINUTO A MINUTO | @MariaCorinaYA informa de ataque de la Policía de Aragua a urbanización San Isidro, Maracay… ",0
879533639930925057,@zonia_lopez,RT @NTN24ve: MINUTO A MINUTO | En el sector San José de Maracay armaron barricadas contra el gobierno #26Jun… ,1
879533641105371136,@tresarroyense,"RT @danilerer: Dice Fernanda Vallejos, candidata de CFK: “el gobierno anterior era transparente”... https://t.co/iocV5aa5JU",1
879533641109565441,@UnGatoAmbar,Les voy a contar que extraño a Felipe 🙄,1
879533641600303105,@inocenciojer,"A su edad lo podiamos festejar(los de mi generación).. malditos gnb, maldito gobierno de mierda, les queda poco..",0
879533642770509825,@pinzon_jose,RT @AlbertoRT51: URGENTE | 9:00pm- Así se encuentra el Barrio San José en #Maracay: Manifestantes instalan barricadas: Rechazan gobi… ,1
879533642925707265,@dkratos17,"RT @Pajara_12: #Argentina #ComodoroPy
Si crees que es una falta de respeto 
Que los jueces digan que al 20J 
La organizo el gobier… ",1
879533642682433539,@lamusicaw123,RT @RaulOlmos_mx: Rodrigo Ruiz creó una empresa a la par de la campaña de @EPN y en 2 años se volvió el proveedor #1 del Gobierno en… ,1
879533643273785345,@MEugeniapress,"RT @minutounocom: ¿Por qué el Gobierno intimó a las empresas de telefonía móvil?
https://t.co/PNQiDJW5it https://t.co/y58aMtf9G1",0
879533645261930496,@xLaalin,"Maldita gente inutil, maldito país, maldito gobierno incompetente, maldita página de mierda del SAIME, malditos todos.",0
879533645173841923,@RubenTVilla,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533646964817920,@TrollHunterRed,RT @josetorohardy: ¿No comprenden que su fin se acerca? ¿Qué no hay precedentes históricos de un gobierno que se haya mantenido en circunst…,1
879533647090601984,@titamara10,"RT @JavierBarreraA: Se le informa a @AlvaroUribeVel y a su costurero del @CeDemocratico que vienen 948 empresas foráneas a invertir...
http…",0
879533647992369152,@Deenom593,No paramos entrenando en mejor gimnasio de Quito @CASANAS_GYM casanasgimnasio @ Casañas Gym https://t.co/QrOKosfuCJ,1
879533648315330560,@YolyAmesty2,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533649175207936,@mariaelopez256,RT @bimba4: @carlaangola Terrible y esto huele a colectivos el gobierno haciendo su trabajo,1
879533649020022785,@urdahebert,"RT @hastaeLgorro: Fiscal General, @lortegadiaz, tiene la obligación de desempolvar las cientos de denuncias contra corruptos del gobierno h…",0
879533650416619520,@PacoHPinzon,"RT @jenarovillamil: Un periodista asesinado más: #SalvadorAdame, después de Semanas desaparecido y de la indolencia del gobierno de Mic… ",0
879533653889626112,@Vzla_te_amo,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533659233169410,@Fedegascue,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533659660922880,@elizaur247,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533662341140480,@CHipHopColombia,"He conseguido dos buenas armas de fuego
Y mañana iré a alguna de las sedes del puto gobierno
Viviré unos... https://t.co/ZoiZeTpr8f",1
879533663628787716,@GlandeSr,"RT @guruchuirer: Si cancelan el programa HOY...no importa ¡mañana hacemos otro!
https://t.co/P09NRflktx",1
879533663884636161,@emiTalbot,@Isacarvalloa Jajaja estoy en proceso de estar segura,1
879533665532997633,@Guerrilla_4Feb,RT @ErikaOSanoja: Otro crimen de odio: ministro @NestorReverol informa que encapuchados opositores quemaron y apuñalaron a otro hombr… ,1
879533667764371457,@Edwaruiz,RT @Javierito321: Periodistas del gobierno sobreviven a terrible ataque TEGGGRRORISTA 😫 + Posible Apocalipsis… ,0
879533669291110400,@fe663e31374e495,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533669962186753,@Oskarqd,"RT @gomezuio: El frente externo lanza hoy su agenda #EcuadorCentroDelMundo. Cultura, Turismo, Comercio Exterior y Cancillería tra… ",1
879533674911469568,@MissRocio65,RT @CNDH: CNDH llama a las autoridades de los 3 niveles de Gobierno a investigar y esclarecer el homicidio de #SalvadorAdame.… ,0
879533675255406602,@sacandolostrap,"RT @NTN24ve: MINUTO A MINUTO | @MariaCorinaYA informa de ataque de la Policía de Aragua a urbanización San Isidro, Maracay… ",0
879533675779588096,@aydeesabreu,"RT @PoliticaDivan: .@jorgerpsuv: Cómo va a hacer gobierno la oposición, con cuál Fuerza Armada van a trabajar si la han insultado y vilipen…",0
879533676408733698,@LorenAndreaEP,"RT @AndreMalquin: Hasta ahora, 71 mujeres han sido asesinadas en Ecuador, sólo por el hecho de serlo. Si hablamos en público, iniciem… ",1
879533676354306048,@HijoDeDios_82,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533676345905153,@magrazziaacosta,RT @teleamazonasec: Trabajadores y empresarios debaten sobre deuda del Gobierno con el IESS https://t.co/MfHGMXJOvn,0
879533677096689668,@13Heledis,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533677184770049,@lormo16,RT @DolarToday: ¡EN CUENTA REGRESIVA! Estados Unidos reconocería a eventual “Gobierno de Transición” en Venezuela -► https://t.co/FqdCdVOLlu,1
879533677860016129,@VirguezEli20,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533678338207745,@Victori46281122,"RT @marcelorojas: 🏴 Chile 🇨🇱 debiera estar de luto, el gobierno y la presidenta no dieron el ancho, y hoy se declara fallecidos a dos… ",1
879533678862495744,@AgonicoVzla,RT @CaraotaDigital: #Consecomercio: El gobierno se dedica a imprimir billetes para cubrir los errores cometidos https://t.co/CNk5mOBkV9 htt…,0
879533678069678081,@JeffersonSalc13,"Ahora gobierno cumpla lo acordado en la habana, la nueva generación de Colombianos cree en una mejor Colombia… https://t.co/yNTCRGxU8g",1
879533681723023361,@psuvgustavoruza,RT @luiscarPSUV: Atentos a respuestas tempranas que se darán a Familias que perdieron sus viviendas en Miranda...Pueblo que es Gobie… ,0
879533683623034881,@jcellomarcano,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533684000423936,@RC21TV,RT @AlbertoRT51: URGENTE | 9:00pm- Así se encuentra el Barrio San José en #Maracay: Manifestantes instalan barricadas: Rechazan gobi… ,1
879533684281487360,@nelidaferlatti,"RT @_El_Altisimo: Con total honestidad lo digo, prefiero esperar 100 años a que este gobierno haga las cosas bien, antes que votar peronism…",0
879533686462574592,@principeo22,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533688832307204,@encuentrosg,RT @endemianado: El Gobierno Nacional decidió tomar deuda externa por la muerte del Momo Venegas. Ah re que era lo único que saben hacer.,0
879533688949788673,@OrfelinaGamargo,RT @ReporteYa: #26Jun #Petare Gente en José Félix Ribas protesta por incumplimiento en entrega de bolsas Clap. Otro guiso de este gobierno.…,1
879533688580706307,@CarlosHuerfan,RT @CEDICE: Lo que realmente busca el Gobierno es imponer “asambleas del poder popular” como en #Cuba https://t.co/KJDHasnH3s  https://t.co…,1
879533689365032961,@pabloagarcia20,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533689587339264,@L1Piero,"RT @jovenesconkeiko: Para tener certidumbre sobre la política económica no puedes tener un Ministro temporal. Gobierno de blogueros, asesor…",0
879533689838993409,@taurolis,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533691512520704,@ROSEMARYOEYJ,"RT @ObservadBinario: ¡Ay, Dios, cómo odio no equivocarme en esto!... No se duerman... Esto parece desencdenarse... https://t.co/9Hu8PzGyVT",0
879533693550944257,@lparram,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533694586892288,@echauri_g,@GuerreraRevo @ccolBa @1ChavistaMaduro @MandingaOficial @mcolozzal @tatianac55 @IngridMVI @GabyPDeVargas @Zikdal… https://t.co/nF4Gs8kT0b,1
879533695211896832,@fredmorace,RT @henrycucalon: Venezuela vive una barbarie. Asesinatos diarios en manifestaciones y violaciones a DDHH causan repudio mundial.Ecuador no…,1
879533695077687296,@Ehg67Jhon,RT @prensacom: Ecuador: Ex fiscal general Galo Chiriboga comparece por caso Odebrecht  https://t.co/CUt8JyVD54,0
879533696071716865,@rulox21,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533696197513218,@mc_cuxi,RT @CristinaUna23: https://t.co/Vh9aibc3Em  AMORES LOS QUE PUEDAN DAR SANGRE💉AYUDAR🙏 PORQUE EL GOBIERNO Y EL MINSAL NO HACE NADA😢 @mbachele…,0
879533696310575105,@Migel_ange,@ArturoMndez8 Informa @cuajilegal @SubDireccionV,1
879533696306597888,@dayanakpp,RT @AlbertoRT51: URGENTE | 9:00pm- Así se encuentra el Barrio San José en #Maracay: Manifestantes instalan barricadas: Rechazan gobi… ,1
879533696486912000,@mariaro38694058,RT @Alc_GuanipaR: SIGUIENDO EL LEGADO DE CHÁVEZ! GOBIERNO REV @pedrompsuv REALIZARÁ ESTE MARTES 20/06 ENTREGA DE AYUDAS SOCIALES… ,1
879533698852454400,@AcuarioGeminis4,RT @AC_isback: Pueblo se declarará en insurrección popular si se viera afectado el Gobierno Bolivariano https://t.co/BSAAORW1hV  https://t.…,0
879533699418791937,@BDWillyCoyote,RT @ElpulsoVzla: ¡Atención Aragua! #26Junio https://t.co/ZbpzaRvy9K,0
879533700022759424,@anngramos,"RT @rinconculeve: Si lo que sucede esta noche en Maracay, sucediera en 5 estados simultáneamente el gobierno cae y su defensa (GNB y PNB) n…",1
879533700534476800,@AngelBarrosoS,"RT @NTN24ve: MINUTO A MINUTO | @MariaCorinaYA informa de ataque de la Policía de Aragua a urbanización San Isidro, Maracay… ",0
879533700639145984,@moonfutbolera,"RT @reformacancha: Tras el asesinato de su hermano, Chávez dijo que recibió amenazas, pero el Gobierno 'se hace pendejo'. https://t.co/FLx3…",0
879533700911910912,@tulio1987,México se pronuncia vs ley de “ciudades santuario” de Texas: El gobierno de México dijo… https://t.co/85YphFoSeX #fb,0
879533701251641345,@gabriel3951,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533701876649985,@RubenTVilla,RT @AlbertoRT51: URGENTE | 9:00pm- Así se encuentra el Barrio San José en #Maracay: Manifestantes instalan barricadas: Rechazan gobi… ,1
879533702539231232,@Rock_Rulo,"La Secretaria del Exterior informa:

DECLARACIÓN FINAL 
DEL “FORO DE SOLIDARIDAD FRATERNA CON EL SME”
 
Al... https://t.co/avRffyveMt",1
879533702992338944,@AmazingJudimar,RT @RodriguezT4F: El gobierno entendió mal el golpe de timón y nos conduce a una nueva y arbitraria monarquia. Quieren hacer de los p… ,1
879533703688572928,@pjgvzla,RT @Javierito321: Los que detestan las trancas seguro no se quejan de la tranca que tiene el gobierno al desarrollo del país ¡ESA SI ES UNA…,0
879533704917340161,@gabasadi,"RT @Navegaciones: Tras negar en réplica a @AristeguiOnline que vendió #Pegasus al gobierno, Balam Security da de baja su sitio web: https:/…",0
879533705357914112,@anafiore14,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533705554997249,@mandawes,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533706465206273,@mgaranguren,RT @rociosanmiguel: Toda mi solidaridad con el Dip Gilber Caro y los suyos. Secuestrado x el Gobierno Aislado y sometido a jurisdicción… ,1
879533707010482176,@passomarcela,RT @SergioMassa: Frente a la falta de respuesta del Gobierno en materia de seguridad comenzamos a tejer esta red de vecinos en La Ma… ,1
879533707794710529,@prins_percy,¿Cómo puedes saberlo cuando ni siquiera lo intentas? 😔,0
879533707895463936,@bertaguia,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533709334065152,@perez_isaida,RT @Noticias251: Consecomercio: Gobierno sigue imprimiendo dinero para cubrir errores https://t.co/g27YL99ukv #26Jun #Economía https://t.co…,0
879533712744075264,@Malaconducta188,"RT @elcitizen: Quién iba a pensar q un supuesto gobierno de izquierda iba a terminar como gorilas, reprimiendo y con las alforjas repletas…",0
879533712920252416,@valenti87960236,RT @Antibobo: ojalá alcance para ponerle la franja de clausura a este gobierno de mierda https://t.co/9Us6b3Kkhf,0
879533713410928641,@gabymontiel90,@ConElMazoDando @marycolo1 Una va al Banco Venezuela y los primeros q están hablando mal del gobierno son los cajer… https://t.co/L0dm1hgXNJ,0
879533715365482501,@abreu_sousa656,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533716321828864,@aurarosa65,@VVperiodistas @lizflorescVV que escojer sus batallas esa mujer no es nada lo que hace propagan pal gobierno de don… https://t.co/YRhBIezsuf,0
879533717529796609,@lalybeltran92,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533718494482432,@VargasNilka,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533719765352449,@hectorj2118,RT @ErikaOSanoja: Otro crimen de odio: ministro @NestorReverol informa que encapuchados opositores quemaron y apuñalaron a otro hombr… ,1
879533719702437889,@botanicasmayl,RT @l_p_o: El Gobierno presiona a Massa para tener el control del caso Odebrecht https://t.co/MMNuCe6zER vía @l_p_o,0
879533720914579456,@PEDROSICANDELA,"RT @Dereckb: A punto de ser robado hace minutos, pero seguro fue una sensación mía; de eso sí que no se ocupa este gobierno sino de destrui…",0
879533721279496193,@baum1012,RT @AbrazoMusical: #Ecuador fallecio en accidente de transito Kevin Jesus Zarraga Briceño Venezolano🇻🇪de 24 años. El cuerpo esta en un… ,1
879533724353933312,@brendasvn,"Aún no entiendo por qué lo de ""mejor enamorad@ del mundo"" se lo tienen que decir a cada persona con la que están🤦‍♀️",0
879533724869808129,@BALEJANDROS,@LeydaEstradat @yoelvergarcia @telediariomty PENSIÓN. U OTROS INGRESOS. EL ASUNTO ES PORQUEEEEEE DEBE EL GOBIERNO M… https://t.co/zuiXrLdHzZ,0
879533725406703617,@Heberlizeth,"#26Jun Saquearon planta de pasta Sindoni en Maracay, según informa @Laudelyn   10:50 pm",0
879533725859684353,@anaiwilliams,"RT @elcitizen: Quién iba a pensar q un supuesto gobierno de izquierda iba a terminar como gorilas, reprimiendo y con las alforjas repletas…",0
879533726161661958,@karywulff,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533727591915520,@ResistenciaDan,RT @VZLAGUERREA: Enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehículos #26Jun https://t.co/3…,0
879533727876923392,@gretakolarik,"RT @elcroqueton: #TodaVidaVale, Las ONGS, decimos Alto a la cacería de perros, Gobierno de Toluca, asuman su responsabilidad,… ",0
879533728913117184,@VenezolanInUSA,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533729961697280,@elqccansapierd,"RT @VPrimero: Cuando piden llenarlas, se llenan. piden vaciarlas, se vacían. Ahora les toca cumplir los que ciudadanos exigen: ""G… ",1
879533732239114241,@Ghozu2,RT @raul_lucarini: #LaConfesion  EL GOBIERNO DE @mauriciomacri RECONOCE EN DOCUMENTO OFICIAL QUE NO EXISTIO LA PESADA HERENCIA QUE FUE… ,1
879533733489127424,@alabanzaajesus,RT @richardmardo: Otro joven nacido en este gobierno que por defender la libertad que nunca conoció le dispararon a mansalva en Turme… ,1
879533733711314944,@tovarxava,"Impulso Social Gto, la estrategia transversal de Gobierno del Estado que da #resultaDoS contundentes!!! https://t.co/VIk72G4m7F",0
879533735259013120,@lito0404,Informa más falsa que fujimorista honesto https://t.co/ubIbAoXmen,1
879533735431077888,@PeryPery63,RT @PedroJulio: Cumpla @ricardorossello con su palabra y no dé paso a este proyecto discriminatorio inconstitucional. https://t.co/x0Heo467…,1
879533735879815168,@SucreBolivia,"RT @AnonymousPatria: Apuesto 2 Aguas Frías a que es Eva Golinger y Gabriela del Mar! ""Disidentes"" Woss Tendrán que Cambiarse el User est… ",1
879533736932651009,@passomarcela,RT @SergioMassa: .@1PaisUnido con cuadros de gobierno que piensen en brindar soluciones inmediatas a los problemas de los argentinos. https…,0
879533737515642880,@epalacios09,@NTN24ve Si hay saqueo eso significa q fue el gobierno el q creo todo ese caos,0
879533737368834048,@Lmca1967,"RT @FridaSiKahlo: S.E @mbachelet se entera por prensa, cierto? Bueno. Ahí va. Mire lo que le hizo su gobierno a la economia chilena https:/…",0
879533738107052032,@TostaAlicia,"RT @NTN24ve: MINUTO A MINUTO | @MariaCorinaYA informa de ataque de la Policía de Aragua a urbanización San Isidro, Maracay… ",0
879533740728438785,@Nader_nesh,RT @AlbertoRT51: URGENTE | 9:00pm- Así se encuentra el Barrio San José en #Maracay: Manifestantes instalan barricadas: Rechazan gobi… ,1
879533741579829248,@fortiva,"RT @ObservadBinario: ¡Ay, Dios, cómo odio no equivocarme en esto!... No se duerman... Esto parece desencdenarse... https://t.co/9Hu8PzGyVT",0
879533742112616455,@cristia61096067,RT @elcitizen: Comienza la semana más complicada para el gobierno. Este luce enredado y la calle sigue golpeándolo. Mi solidaridad con los…,0
879533742385180672,@AliciaSalazar5,Dios los lleve y su Angel Guardian los cuide. Todo sea por Venezuela y todos nosotros. Oremos por ellos https://t.co/Wej0uCcCEy,1
879533743207305216,@GMTOTEO,RT @venezuelaenpazZ: Detenido joven q intento salvar a vallenilla con l escudo segun el gobierno querian lanzar una granada a la base ae… ,0
879533742716538884,@Tierra_Bolivia,"#Tierra Plus. #SantaCruz: Neira Buddelman escupe a Vladimir Peña, Secretario de Gobierno de Costas.… https://t.co/WDbOVIvh60",0
879533744121679874,@xuchimprz,"Todos los gobiernos han sido enemigos de las universidades públicas,  especialmente de #UNAL porque no es de / para… https://t.co/zF9JzgZlkR",1
879533745849724928,@SuNoticiero,Estrategias de Luisa Ortega Díaz ponen en jaque al Gobierno https://t.co/G0zGvrKbcg,0
879533740216733696,@luisvillacism,RT @teleamazonasec: Trabajadores y empresarios debaten sobre deuda del Gobierno con el IESS https://t.co/MfHGMXJOvn,0
879533747879763970,@anaperezven,"RT @enpaiszeta: .@MariaCorinaYA: Un gobierno de transición implica amplitud. No es una cohabitación, es una transición.… ",1
879533748160778241,@Evelopeza,RT @AbrazoMusical: #Ecuador fallecio en accidente de transito Kevin Jesus Zarraga Briceño Venezolano🇻🇪de 24 años. El cuerpo esta en un… ,1
879533748835975168,@YuskiaA,"RT @NTN24ve: MINUTO A MINUTO | @MariaCorinaYA informa de ataque de la Policía de Aragua a urbanización San Isidro, Maracay… ",0
879533748735311873,@marymenito,RT @AlbertoRT51: ÚLTIMA HORA | Los enfrentamientos en La Urbina: Esbirros del Gobierno arremeten con furia contra edificios y vehícu… ,0
879533746755600385,@sercontal,@movilidad_leon informa que habrá servicios adicionales en el SIT para atender la demanda de usuarios. https://t.co/4H7bthocTc,0
879533749335142400,@HelePerin,"RT @_El_Altisimo: Con total honestidad lo digo, prefiero esperar 100 años a que este gobierno haga las cosas bien, antes que votar peronism…",0
